,temp
2096,9.6
2097,9.4
2098,11.8
2099,13.2
2100,10.6
2101,11.0
2102,13.1
2103,11.0
2104,10.2
2105,9.7
2106,11.1
2107,9.8
2108,9.8
2109,14.0
2110,11.7
2111,11.8
2112,11.2
2113,11.4
2114,5.0
2115,5.2
2116,5.5
2117,5.3
2118,10.6
2119,9.6
2120,10.4
2121,8.5
2122,6.6
2123,8.4
2124,7.9
2125,5.9
2126,4.0
2127,3.8
2128,3.9
2129,1.2
2130,-2.4
2131,0.0
2132,2.5
2133,5.4
2134,10.4
2135,10.8
2136,10.6
2137,8.3
2138,8.7
2139,9.2
2140,6.4
2141,8.0
2142,5.9
2143,2.8
2144,0.6
2145,3.0
2146,1.2
2147,2.1
2148,2.8
2149,4.0
2150,2.3
2151,6.8
2152,4.8
2153,2.0
2154,-2.6
2155,2.1
2156,6.5
2157,6.0
2158,2.7
2159,1.2
2160,0.9
2161,4.1
2162,5.2
2163,6.0
2164,4.6
2165,7.8
2166,8.6
2167,3.6
2168,1.4
2169,4.1
2170,-0.7
2171,-4.9
2172,-5.8
2173,-3.2
2174,3.5
2175,4.8
2176,6.6
2177,-0.4
2178,-0.1
2179,-3.6
2180,-1.1
2181,-1.5
2182,-0.1
2183,4.0
2184,3.7
2185,4.5
2186,5.8
2187,9.2
2188,5.4
2189,1.6
2190,2.3
2191,1.2
2192,1.0
2193,-1.9
2194,1.0
2195,2.4
2196,-0.1
2197,-3.4
2198,-4.4
2199,-2.4
2200,-2.0
2201,2.7
2202,5.6
2203,3.8
2204,1.1
2205,5.5
2206,3.4
2207,4.4
2208,2.9
2209,1.4
2210,3.8
2211,4.5
2212,3.4
2213,3.0
2214,1.5
2215,-1.2
2216,-0.8
2217,-2.8
2218,-5.4
2219,-6.2
2220,-10.7
2221,-16.7
2222,-18.6
2223,-9.7
2224,-4.4
2225,-5.5
2226,-5.4
2227,-2.7
2228,-7.8
2229,-10.8
2230,-17.4
2231,-13.7
2232,-17.9
2233,-10.3
2234,-9.7
2235,-12.1
2236,-14.9
2237,-11.1
2238,-9.3
2239,-11.0
2240,-10.1
2241,-10.4
2242,-10.4
2243,-12.2
2244,-11.4
2245,-11.2
2246,-7.7
2247,-5.6
2248,-1.3
2249,0.8
2250,3.2
2251,3.2
2252,5.9
2253,4.0
2254,1.6
2255,1.2
2256,1.0
2257,-1.5
2258,-2.3
2259,-1.5
2260,-0.2
2261,-0.4
2262,-1.7
2263,-0.3
2264,-2.0
2265,-4.2
2266,-0.1
2267,0.6
2268,1.8
2269,1.6
2270,2.8
2271,4.2
2272,6.5
2273,7.1
2274,6.6
2275,5.4
2276,5.6
2277,4.1
2278,5.6
2279,8.5
2280,10.1
2281,8.7
2282,4.0
2283,4.8
2284,7.2
2285,1.2
2286,0.3
2287,0.1
2288,-1.4
2289,1.9
2290,7.6
2291,10.6
2292,5.4
2293,5.2
2294,4.4
2295,7.8
2296,3.8
2297,4.0
2298,1.3
2299,3.4
2300,1.2
2301,6.3
2302,5.4
2303,4.0
2304,5.0
2305,6.6
2306,6.0
2307,9.1
2308,11.7
2309,11.6
2310,5.9
2311,7.0
2312,5.6
2313,5.6
2314,8.5
2315,12.3
2316,15.0
2317,18.3
2318,17.2
2319,15.7
2320,14.6
2321,11.4
2322,10.6
2323,10.6
2324,11.4
2325,13.4
2326,11.0
2327,15.0
2328,11.2
2329,9.0
2330,8.4
2331,8.6
2332,9.6
2333,15.4
2334,17.0
2335,18.2
2336,19.5
2337,12.0
2338,11.4
2339,16.1
2340,21.2
2341,21.6
2342,22.9
2343,14.8
2344,16.3
2345,17.4
2346,20.2
2347,19.0
2348,18.5
2349,18.3
2350,12.6
2351,14.2
2352,13.7
2353,12.8
2354,14.6
2355,16.2
2356,12.3
2357,11.9
2358,11.0
2359,14.6
2360,16.3
2361,16.4
2362,12.6
2363,11.4
2364,14.0
2365,15.2
2366,12.3
2367,12.8
2368,13.6
2369,13.0
2370,11.7
2371,12.2
2372,11.8
2373,18.8
2374,20.5
2375,14.8
2376,16.9
2377,20.2
2378,16.6
2379,16.4
2380,16.9
2381,18.9
2382,20.2
2383,21.6
2384,19.9
2385,21.1
2386,22.6
2387,17.6
2388,17.4
2389,17.0
2390,17.2
2391,18.0
2392,18.4
2393,16.7
2394,15.7
2395,15.5
2396,15.2
2397,15.4
2398,19.7
2399,17.5
2400,19.8
2401,20.7
2402,17.7
2403,14.9
2404,14.3
2405,13.6
2406,13.5
2407,14.4
2408,13.1
2409,15.9
2410,14.1
2411,15.8
2412,15.2
2413,15.5
2414,15.6
2415,14.4
2416,16.6
2417,16.6
2418,12.6
2419,13.7
2420,17.0
2421,17.6
2422,18.0
2423,16.5
2424,14.9
2425,14.0
2426,14.8
2427,12.6
2428,12.0
2429,14.9
2430,16.1
2431,15.8
2432,15.2
2433,12.2
2434,12.2
2435,15.6
2436,20.0
2437,18.4
2438,13.7
2439,15.4
2440,18.2
2441,15.3
2442,13.0
2443,14.8
2444,16.4
2445,16.0
2446,9.8
2447,12.2
2448,11.5
2449,11.7
2450,11.4
2451,11.4
2452,9.4
2453,10.3
2454,11.6
2455,12.8
2456,14.7
2457,15.0
2458,13.3
2459,15.8
2460,15.4
2461,15.6
2462,14.8
2463,13.4
2464,14.4
2465,16.4
2466,16.6
2467,11.8
2468,8.8
2469,7.4
2470,6.0
2471,4.4
2472,5.9
2473,8.6
2474,5.2
2475,7.6
2476,10.2
2477,11.2
2478,10.2
2479,7.1
2480,7.4
2481,12.6
2482,13.5
2483,11.3
2484,12.2
2485,11.6
2486,11.5
2487,11.8
2488,12.9
2489,10.0
2490,5.3
2491,6.3
2492,7.6
2493,4.6
2494,1.5
2495,-3.2
2496,-0.5
2497,2.3
2498,1.9
2499,4.9
2500,5.2
2501,5.6
2502,7.6
2503,3.1
2504,0.2
2505,-0.6
2506,3.4
2507,3.6
2508,1.8
2509,2.2
2510,1.7
2511,6.8
2512,7.0
2513,4.4
2514,-1.4
2515,-4.1
2516,-3.4
2517,-1.7
2518,-1.2
2519,-0.8
2520,-0.9
2521,6.0
2522,4.0
2523,2.7
2524,0.8
2525,0.1
2526,-1.0
2527,2.7
2528,3.8
2529,7.6
2530,7.6
2531,4.0
2532,3.8
2533,3.5
2534,6.2
2535,5.8
2536,5.8
2537,7.6
2538,6.6
2539,5.0
2540,8.6
2541,10.1
2542,8.4
2543,4.5
2544,3.8
2545,2.8
2546,1.1
2547,0.1
2548,-0.4
2549,-1.6
2550,-5.6
2551,-7.0
2552,-5.4
2553,-7.5
2554,-5.5
2555,-4.8
2556,-7.9
2557,-6.0
2558,-0.7
2559,1.6
2560,2.6
2561,8.8
2562,7.2
2563,5.2
2564,6.3
2565,7.2
2566,3.4
2567,0.7
2568,2.2
2569,2.0
2570,-3.6
2571,-6.7
2572,-3.8
2573,-3.8
2574,-3.0
2575,0.0
2576,-0.8
2577,-3.2
2578,-2.6
2579,-2.4
2580,-1.9
2581,0.8
2582,2.0
2583,3.6
2584,1.7
2585,2.4
2586,2.8
2587,3.5
2588,8.6
2589,8.4
2590,4.9
2591,7.5
2592,7.1
2593,6.8
2594,5.3
2595,6.9
2596,6.2
2597,5.1
2598,3.2
2599,4.2
2600,5.4
2601,4.4
2602,3.8
2603,2.4
2604,1.0
2605,2.7
2606,1.6
2607,3.8
2608,1.8
2609,1.2
2610,-1.7
2611,0.2
2612,-2.2
2613,-0.4
2614,1.8
2615,0.3
2616,-0.6
2617,0.6
2618,2.8
2619,4.0
2620,2.4
2621,2.2
2622,3.4
2623,1.6
2624,1.0
2625,2.4
2626,5.6
2627,9.3
2628,10.0
2629,9.8
2630,9.1
2631,1.4
2632,6.0
2633,8.2
2634,8.4
2635,11.1
2636,8.0
2637,7.1
2638,8.0
2639,3.2
2640,8.6
2641,11.4
2642,11.8
2643,9.0
2644,5.0
2645,4.8
2646,4.1
2647,9.2
2648,10.6
2649,12.0
2650,14.3
2651,15.5
2652,7.9
2653,4.8
2654,4.0
2655,7.0
2656,6.6
2657,3.2
2658,2.7
2659,0.4
2660,2.0
2661,3.4
2662,10.2
2663,9.0
2664,8.7
2665,7.3
2666,7.4
2667,6.8
2668,5.8
2669,8.6
2670,9.6
2671,5.9
2672,9.5
2673,13.1
2674,16.1
2675,14.3
2676,9.2
2677,8.6
2678,10.4
2679,9.1
2680,5.4
2681,3.9
2682,4.2
2683,3.5
2684,4.1
2685,6.7
2686,9.8
2687,14.0
2688,14.2
2689,13.9
2690,13.9
2691,17.6
2692,15.0
2693,13.1
2694,15.2
2695,17.8
2696,10.7
2697,11.9
2698,10.2
2699,10.1
2700,11.6
2701,9.4
2702,8.0
2703,8.2
2704,8.6
2705,11.3
2706,14.5
2707,17.4
2708,15.1
2709,16.7
2710,19.2
2711,18.6
2712,14.1
2713,11.5
2714,14.7
2715,18.4
2716,17.6
2717,20.9
2718,19.2
2719,15.1
2720,16.2
2721,19.9
2722,19.0
2723,21.6
2724,23.2
2725,24.4
2726,24.3
2727,19.8
2728,20.6
2729,13.2
2730,12.3
2731,13.1
2732,10.8
2733,13.4
2734,16.4
2735,23.0
2736,25.8
2737,24.4
2738,27.5
2739,20.6
2740,22.4
2741,26.8
2742,23.6
2743,22.4
2744,23.5
2745,23.4
2746,20.4
2747,17.8
2748,16.2
2749,19.0
2750,21.9
2751,18.3
2752,17.6
2753,16.5
2754,17.6
2755,20.2
2756,20.3
2757,15.9
2758,16.3
2759,16.5
2760,16.9
2761,15.7
2762,14.4
2763,15.0
2764,14.9
2765,14.9
2766,16.4
2767,14.6
2768,15.0
2769,16.7
2770,15.3
2771,15.3
2772,14.5
2773,17.5
2774,20.2
2775,17.9
2776,18.0
2777,20.1
2778,19.3
2779,21.8
2780,18.6
2781,19.1
2782,16.2
2783,17.0
2784,15.6
2785,13.5
2786,15.1
2787,15.7
2788,15.5
2789,14.1
2790,11.0
2791,14.4
2792,12.4
2793,13.2
2794,13.4
2795,12.6
2796,11.4
2797,12.4
2798,12.2
2799,11.4
2800,12.6
2801,14.1
2802,12.1
2803,12.2
2804,12.8
2805,15.3
2806,18.3
2807,19.7
2808,13.7
2809,15.2
2810,15.1
2811,11.1
2812,10.2
2813,11.0
2814,11.1
2815,9.2
2816,11.7
2817,10.7
2818,11.4
2819,9.2
2820,10.6
2821,15.4
2822,14.2
2823,7.8
2824,7.5
2825,7.4
2826,9.4
2827,10.2
2828,7.2
2829,6.8
2830,6.8
2831,4.8
2832,7.4
2833,7.1
2834,8.2
2835,11.9
2836,12.1
2837,12.3
2838,11.7
2839,11.9
2840,10.7
2841,10.3
2842,9.3
2843,10.2
2844,9.9
2845,10.5
2846,10.4
2847,13.8
2848,11.9
2849,7.6
2850,8.6
2851,7.8
2852,7.5
2853,9.7
2854,9.6
2855,10.2
2856,7.6
2857,9.7
2858,10.5
2859,10.5
2860,11.8
2861,9.6
2862,6.8
2863,7.2
2864,9.9
2865,9.6
2866,9.7
2867,6.8
2868,7.1
2869,8.2
2870,8.2
2871,9.2
2872,5.7
2873,2.3
2874,-0.8
2875,0.6
2876,2.2
2877,2.6
2878,2.3
2879,2.5
2880,0.0
2881,-0.2
2882,0.0
2883,3.1
2884,5.0
2885,6.1
2886,6.5
2887,8.3
2888,8.6
2889,1.4
2890,-3.0
2891,-2.5
2892,1.3
2893,2.0
2894,3.7
2895,4.3
2896,2.1
2897,0.6
2898,6.2
2899,-0.3
2900,-2.7
2901,-2.8
2902,-1.4
2903,-0.4
2904,-0.1
2905,-5.2
2906,-10.6
2907,-12.3
2908,-4.6
2909,-0.1
2910,1.1
2911,3.4
2912,2.9
2913,0.0
2914,0.4
2915,0.1
2916,2.2
2917,3.2
2918,4.2
2919,3.6
2920,2.9
2921,1.9
2922,0.0
2923,-4.3
2924,-7.0
2925,-9.1
2926,-2.8
2927,2.8
2928,2.0
2929,-2.1
2930,3.4
2931,1.3
2932,1.8
2933,3.2
2934,2.3
2935,0.7
2936,-0.2
2937,2.2
2938,4.0
2939,2.9
2940,0.1
2941,-0.8
2942,-1.0
2943,-1.2
2944,-2.8
2945,-3.8
2946,-4.6
2947,-2.2
2948,-0.8
2949,-0.4
2950,0.2
2951,0.7
2952,-0.4
2953,-1.6
2954,1.4
2955,2.6
2956,1.0
2957,4.2
2958,-1.3
2959,-1.6
2960,-1.0
2961,5.4
2962,7.4
2963,7.7
2964,8.0
2965,5.9
2966,12.3
2967,10.3
2968,5.8
2969,0.6
2970,-1.2
2971,-0.7
2972,1.4
2973,-0.7
2974,-1.6
2975,-2.0
2976,-3.0
2977,4.0
2978,-2.6
2979,-2.8
2980,-6.7
2981,-2.1
2982,0.9
2983,0.0
2984,1.7
2985,4.2
2986,2.0
2987,-0.2
2988,-0.6
2989,-1.3
2990,-1.4
2991,-2.5
2992,-1.4
2993,-1.0
2994,-2.5
2995,-1.7
2996,-1.2
2997,-1.0
2998,-1.5
2999,-0.6
3000,-1.4
3001,-3.4
3002,-3.2
3003,-2.1
3004,-0.2
3005,2.3
3006,2.3
3007,4.5
3008,3.5
3009,2.2
3010,1.1
3011,0.2
3012,-0.5
3013,1.3
3014,2.7
3015,5.7
3016,6.2
3017,3.5
3018,1.8
3019,2.6
3020,2.0
3021,1.4
3022,1.6
3023,2.4
3024,5.1
3025,7.9
3026,10.4
3027,5.8
3028,4.1
3029,5.6
3030,8.4
3031,11.2
3032,7.5
3033,4.8
3034,3.8
3035,5.9
3036,11.7
3037,8.8
3038,7.6
3039,5.3
3040,7.0
3041,11.9
3042,12.5
3043,13.9
3044,7.3
3045,7.1
3046,13.6
3047,13.2
3048,12.0
3049,16.9
3050,18.6
3051,15.3
3052,15.7
3053,11.2
3054,12.7
3055,13.9
3056,13.9
3057,12.1
3058,10.0
3059,12.2
3060,14.4
3061,19.1
3062,12.6
3063,11.8
3064,13.2
3065,18.0
3066,22.8
3067,21.3
3068,13.6
3069,11.6
3070,14.2
3071,15.5
3072,13.2
3073,15.6
3074,17.4
3075,16.0
3076,15.0
3077,12.4
3078,11.2
3079,15.8
3080,14.9
3081,12.8
3082,10.8
3083,12.6
3084,12.9
3085,14.9
3086,15.4
3087,16.4
3088,18.0
3089,20.4
3090,13.8
3091,14.7
3092,14.0
3093,13.8
3094,15.0
3095,14.5
3096,16.1
3097,14.0
3098,18.1
3099,16.0
3100,17.2
3101,17.2
3102,17.2
3103,22.0
3104,19.6
3105,18.1
3106,17.1
3107,18.7
3108,16.9
3109,16.1
3110,15.0
3111,17.8
3112,21.1
3113,19.2
3114,20.8
3115,23.5
3116,17.5
3117,19.8
3118,22.8
3119,15.3
3120,14.8
3121,17.1
3122,19.0
3123,15.4
3124,16.6
3125,14.1
3126,14.0
3127,12.6
3128,16.4
3129,17.4
3130,20.1
3131,19.4
3132,19.2
3133,18.6
3134,22.8
3135,18.5
3136,15.6
3137,17.0
3138,18.8
3139,17.9
3140,14.4
3141,17.2
3142,16.2
3143,17.7
3144,19.0
3145,18.0
3146,17.1
3147,16.0
3148,18.1
3149,18.1
3150,17.0
3151,18.5
3152,21.1
3153,17.7
3154,17.4
3155,17.7
3156,16.3
3157,14.1
3158,12.9
3159,15.7
3160,15.0
3161,16.0
3162,17.6
3163,17.0
3164,16.2
3165,18.5
3166,16.0
3167,15.9
3168,14.0
3169,16.8
3170,19.1
3171,20.3
3172,17.4
3173,14.6
3174,15.1
3175,13.7
3176,14.4
3177,14.6
3178,16.8
3179,18.5
3180,16.8
3181,14.6
3182,12.6
3183,13.5
3184,14.8
3185,14.8
3186,13.3
3187,10.8
3188,13.0
3189,13.6
3190,11.5
3191,10.2
3192,9.9
3193,11.9
3194,13.4
3195,15.2
3196,15.2
3197,12.0
3198,13.2
3199,14.0
3200,14.4
3201,11.4
3202,10.9
3203,14.2
3204,15.2
3205,14.6
3206,13.1
3207,10.4
3208,10.5
3209,9.8
3210,7.1
3211,6.8
3212,6.2
3213,4.8
3214,6.5
3215,7.0
3216,5.3
3217,9.4
3218,11.7
3219,11.1
3220,9.6
3221,10.0
3222,9.2
3223,7.2
3224,5.3
3225,5.0
3226,7.1
3227,5.3
3228,4.8
3229,4.6
3230,6.0
3231,4.2
3232,5.2
3233,4.6
3234,6.8
3235,4.0
3236,4.3
3237,6.0
3238,6.6
3239,6.7
3240,7.4
3241,5.6
3242,7.1
3243,6.2
3244,2.9
3245,1.6
3246,2.9
3247,2.6
3248,2.3
3249,2.8
3250,0.9
3251,3.9
3252,3.3
3253,0.5
3254,-0.4
3255,0.2
3256,-0.7
3257,-2.3
3258,-2.5
3259,1.8
3260,3.4
3261,1.4
3262,-1.0
3263,-1.0
3264,1.5
3265,1.7
3266,0.6
3267,-1.4
3268,2.9
3269,3.2
3270,3.1
3271,5.4
3272,5.3
3273,5.4
3274,4.9
3275,4.2
3276,5.4
3277,3.6
3278,3.7
3279,2.1
3280,3.5
3281,1.2
3282,1.7
3283,1.1
3284,4.6
3285,4.4
3286,4.9
3287,4.5
3288,3.7
3289,2.4
3290,1.2
3291,1.6
3292,-0.6
3293,1.8
3294,1.4
3295,-3.2
3296,-5.8
3297,-3.9
3298,-3.0
3299,-4.6
3300,-1.1
3301,-6.0
3302,-9.0
3303,-1.2
3304,-0.8
3305,2.7
3306,4.9
3307,6.0
3308,10.1
3309,4.0
3310,1.3
3311,-0.3
3312,1.2
3313,1.8
3314,-0.3
3315,-0.6
3316,-1.0
3317,-0.5
3318,-0.4
3319,-1.4
3320,-1.3
3321,-0.8
3322,-2.1
3323,-5.2
3324,-3.7
3325,-4.8
3326,-5.3
3327,-2.8
3328,-4.2
3329,-8.4
3330,-4.7
3331,-2.1
3332,0.6
3333,-0.5
3334,1.6
3335,3.1
3336,0.0
3337,3.3
3338,-0.4
3339,-0.7
3340,2.6
3341,4.3
3342,7.2
3343,7.7
3344,8.1
3345,9.9
3346,8.4
3347,10.7
3348,8.2
3349,8.2
3350,8.9
3351,11.2
3352,9.0
3353,5.4
3354,0.8
3355,1.1
3356,2.8
3357,0.0
3358,1.4
3359,0.9
3360,0.8
3361,2.9
3362,2.8
3363,7.0
3364,6.6
3365,8.7
3366,10.8
3367,13.6
3368,11.9
3369,7.4
3370,8.7
3371,7.5
3372,9.5
3373,7.3
3374,6.9
3375,8.2
3376,6.9
3377,9.6
3378,9.3
3379,9.3
3380,10.0
3381,6.7
3382,9.0
3383,5.5
3384,8.4
3385,9.7
3386,7.4
3387,6.5
3388,9.2
3389,13.4
3390,16.0
3391,16.8
3392,16.0
3393,15.6
3394,14.3
3395,3.2
3396,3.2
3397,5.6
3398,5.7
3399,8.1
3400,7.6
3401,9.7
3402,14.6
3403,11.8
3404,14.4
3405,13.1
3406,14.8
3407,15.9
3408,7.9
3409,8.6
3410,9.0
3411,8.4
3412,10.6
3413,13.1
3414,15.6
3415,17.4
3416,18.9
3417,16.2
3418,15.1
3419,11.9
3420,9.8
3421,13.2
3422,16.3
3423,17.1
3424,18.3
3425,16.8
3426,13.3
3427,13.6
3428,13.2
3429,12.9
3430,15.7
3431,16.6
3432,12.4
3433,12.6
3434,11.6
3435,12.0
3436,15.0
3437,17.0
3438,18.2
3439,15.0
3440,15.9
3441,16.0
3442,18.3
3443,21.4
3444,22.5
3445,18.7
3446,14.9
3447,13.5
3448,13.0
3449,16.2
3450,19.5
3451,18.2
3452,14.4
3453,12.8
3454,19.0
3455,21.9
3456,15.8
3457,15.8
3458,19.6
3459,21.4
3460,17.7
3461,18.3
3462,18.8
3463,19.6
3464,19.1
3465,17.4
3466,17.7
3467,16.7
3468,16.4
3469,15.9
3470,15.3
3471,16.0
3472,20.8
3473,21.3
3474,20.0
3475,23.6
3476,27.9
3477,28.9
3478,29.6
3479,26.4
3480,19.9
3481,18.8
3482,19.4
3483,18.9
3484,20.7
3485,22.5
3486,19.1
3487,19.3
3488,17.5
3489,15.8
3490,17.5
3491,19.8
3492,21.7
3493,21.7
3494,21.0
3495,22.1
3496,17.6
3497,18.4
3498,18.7
3499,17.7
3500,17.3
3501,17.0
3502,16.5
3503,15.3
3504,17.4
3505,19.3
3506,20.2
3507,22.9
3508,22.6
3509,20.3
3510,20.6
3511,20.1
3512,20.6
3513,20.1
3514,13.9
3515,19.4
3516,20.4
3517,19.4
3518,20.5
3519,21.4
3520,22.8
3521,22.4
3522,22.1
3523,22.2
3524,20.6
3525,15.6
3526,12.0
3527,12.6
3528,11.4
3529,12.2
3530,12.4
3531,14.7
3532,14.2
3533,16.2
3534,15.5
3535,15.6
3536,16.1
3537,17.3
3538,16.6
3539,16.2
3540,17.1
3541,19.8
3542,16.9
3543,13.4
3544,14.5
3545,13.5
3546,9.0
3547,12.0
3548,13.0
3549,13.4
3550,16.4
3551,15.2
3552,13.5
3553,11.2
3554,10.3
3555,12.0
3556,12.2
3557,9.2
3558,8.6
3559,9.4
3560,11.7
3561,13.5
3562,14.3
3563,8.8
3564,4.7
3565,6.5
3566,9.8
3567,10.2
3568,10.2
3569,7.4
3570,7.0
3571,7.9
3572,8.2
3573,8.4
3574,7.0
3575,7.2
3576,9.6
3577,11.4
3578,12.6
3579,9.5
3580,9.9
3581,9.4
3582,9.9
3583,10.5
3584,7.8
3585,6.3
3586,11.0
3587,9.8
3588,6.8
3589,5.4
3590,4.8
3591,5.1
3592,5.4
3593,4.0
3594,2.6
3595,4.4
3596,3.7
3597,3.0
3598,3.3
3599,2.4
3600,3.8
3601,4.6
3602,2.6
3603,4.0
3604,6.9
3605,6.6
3606,1.4
3607,-1.1
3608,1.2
3609,5.0
3610,5.5
3611,3.6
3612,3.9
3613,1.5
3614,0.6
3615,-2.1
3616,-1.0
3617,0.5
3618,4.8
3619,4.2
3620,2.4
3621,5.2
3622,2.5
3623,2.5
3624,0.9
3625,1.7
3626,-3.9
3627,-8.2
3628,-7.6
3629,-6.4
3630,-3.7
3631,-4.0
3632,-2.0
3633,-1.1
3634,-2.0
3635,-2.3
3636,-3.4
3637,2.5
3638,4.2
3639,3.5
3640,5.1
3641,5.4
3642,1.7
3643,4.2
3644,3.6
3645,2.7
3646,5.4
3647,5.8
3648,4.8
3649,4.5
3650,5.9
3651,5.6
3652,6.3
3653,7.6
3654,5.0
3655,3.5
3656,5.7
3657,3.6
3658,2.6
3659,0.4
3660,-4.2
3661,-5.2
3662,-5.5
3663,-7.2
3664,-6.9
3665,-9.2
3666,-10.6
3667,-3.9
3668,-4.2
3669,-2.2
3670,2.7
3671,1.0
3672,-0.6
3673,1.0
3674,3.3
3675,3.2
3676,4.7
3677,4.4
3678,2.4
3679,3.8
3680,4.4
3681,-0.7
3682,-6.2
3683,-7.1
3684,-8.0
3685,-5.5
3686,-4.2
3687,-4.5
3688,-8.5
3689,-9.2
3690,-7.5
3691,-2.7
3692,0.3
3693,0.7
3694,0.4
3695,0.1
3696,1.0
3697,0.0
3698,0.3
3699,-0.3
3700,-1.2
3701,0.4
3702,2.7
3703,3.6
3704,1.5
3705,4.6
3706,0.9
3707,-0.3
3708,-2.8
3709,4.4
3710,8.7
3711,8.1
3712,4.6
3713,7.7
3714,7.0
3715,5.9
3716,2.4
3717,-0.5
3718,-2.1
3719,-3.2
3720,0.3
3721,3.4
3722,6.0
3723,5.9
3724,3.3
3725,3.9
3726,3.7
3727,1.4
3728,1.0
3729,-0.2
3730,0.4
3731,1.9
3732,1.5
3733,3.4
3734,5.6
3735,3.7
3736,7.5
3737,9.2
3738,8.8
3739,5.3
3740,5.2
3741,6.3
3742,3.2
3743,3.2
3744,5.3
3745,7.2
3746,5.2
3747,3.8
3748,2.9
3749,5.7
3750,6.0
3751,5.2
3752,8.6
3753,7.5
3754,7.8
3755,12.2
3756,8.5
3757,7.1
3758,6.6
3759,8.2
3760,11.7
3761,16.3
3762,14.6
3763,11.2
3764,8.3
3765,5.8
3766,4.5
3767,5.1
3768,3.0
3769,5.2
3770,2.7
3771,6.0
3772,6.6
3773,5.6
3774,5.0
3775,8.0
3776,12.0
3777,13.9
3778,15.9
3779,16.2
3780,14.5
3781,14.0
3782,14.9
3783,14.8
3784,15.0
3785,17.4
3786,16.6
3787,18.2
3788,18.2
3789,15.9
3790,17.4
3791,13.0
3792,14.8
3793,15.8
3794,13.8
3795,11.8
3796,14.0
3797,10.1
3798,9.2
3799,12.6
3800,14.8
3801,16.2
3802,13.6
3803,14.4
3804,15.5
3805,16.6
3806,17.8
3807,17.6
3808,19.2
3809,20.6
3810,20.4
3811,18.8
3812,21.6
3813,18.2
3814,15.0
3815,17.0
3816,16.6
3817,15.4
3818,14.3
3819,16.6
3820,18.8
3821,19.0
3822,15.6
3823,13.4
3824,14.2
3825,17.0
3826,20.4
3827,21.2
3828,21.2
3829,22.9
3830,18.1
3831,13.7
3832,12.2
3833,11.5
3834,11.1
3835,11.5
3836,11.0
3837,11.5
3838,14.9
3839,16.2
3840,17.1
3841,17.1
3842,14.8
3843,17.3
3844,17.9
3845,16.2
3846,17.2
3847,20.8
3848,18.8
3849,15.8
3850,19.4
3851,18.8
3852,20.3
3853,18.8
3854,14.6
3855,14.9
3856,12.8
3857,14.6
3858,17.8
3859,16.2
3860,15.8
3861,16.6
3862,17.4
3863,22.7
3864,23.6
3865,19.9
3866,15.5
3867,14.5
3868,13.1
3869,17.4
3870,15.6
3871,15.6
3872,16.5
3873,17.7
3874,15.7
3875,17.8
3876,17.4
3877,14.8
3878,14.2
3879,14.5
3880,15.0
3881,15.8
3882,16.5
3883,14.2
3884,14.0
3885,14.9
3886,18.1
3887,19.1
3888,18.6
3889,21.2
3890,23.3
3891,23.1
3892,19.0
3893,16.3
3894,14.8
3895,14.8
3896,12.6
3897,11.4
3898,17.3
3899,16.2
3900,12.4
3901,10.7
3902,11.2
3903,10.6
3904,12.5
3905,14.9
3906,14.8
3907,14.7
3908,15.2
3909,15.4
3910,15.6
3911,17.2
3912,18.8
3913,14.5
3914,17.6
3915,16.2
3916,12.5
3917,12.5
3918,13.4
3919,12.2
3920,13.3
3921,9.4
3922,8.2
3923,7.7
3924,7.0
3925,7.9
3926,8.0
3927,10.2
3928,10.6
3929,12.2
3930,15.0
3931,12.9
3932,12.1
3933,12.1
3934,11.1
3935,10.4
3936,10.6
3937,7.3
3938,6.2
3939,6.0
3940,6.4
3941,7.2
3942,6.4
3943,5.1
3944,4.8
3945,6.6
3946,6.0
3947,5.8
3948,8.8
3949,10.5
3950,10.8
3951,7.6
3952,7.0
3953,9.0
3954,9.2
3955,10.2
3956,8.6
3957,9.4
3958,10.7
3959,9.8
3960,11.3
3961,8.0
3962,6.2
3963,3.2
3964,2.6
3965,0.6
3966,1.2
3967,5.7
3968,2.9
3969,5.1
3970,7.4
3971,7.6
3972,6.1
3973,3.0
3974,5.3
3975,5.5
3976,3.0
3977,2.3
3978,2.8
3979,4.8
3980,7.2
3981,8.0
3982,11.0
3983,9.4
3984,3.8
3985,4.0
3986,6.9
3987,4.8
3988,5.9
3989,6.6
3990,9.2
3991,5.7
3992,4.1
3993,4.2
3994,2.7
3995,0.6
3996,0.6
3997,-0.6
3998,-2.8
3999,-1.5
4000,0.2
4001,1.9
4002,1.9
4003,1.4
4004,2.3
4005,-0.4
4006,2.4
4007,4.0
4008,0.8
4009,1.2
4010,-0.1
4011,-0.9
4012,2.0
4013,1.7
4014,0.2
4015,0.4
4016,-0.1
4017,-0.4
4018,1.0
4019,0.2
4020,3.0
4021,2.0
4022,1.5
4023,0.9
4024,1.3
4025,2.1
4026,2.3
4027,1.8
4028,0.6
4029,-3.0
4030,0.0
4031,1.2
4032,-2.8
4033,-0.9
4034,-3.5
4035,-8.7
4036,-7.7
4037,-5.8
4038,-2.8
4039,0.2
4040,-4.4
4041,-7.1
4042,-8.0
4043,-11.7
4044,-8.9
4045,-3.8
4046,5.5
4047,5.2
4048,4.4
4049,3.2
4050,2.1
4051,0.7
4052,0.4
4053,-2.6
4054,3.1
4055,4.8
